timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
2023-05-01 20:55:00,1611.6163,408.50452,296.85896,168.9322,655.3697
2023-05-01 21:00:00,1571.0887,440.25826,298.20564,168.74692,654.99064
2023-05-01 21:05:00,1576.3507,470.35322,297.76846,169.27096,654.59062
2023-05-01 21:10:00,1617.234,463.79306,297.12172,169.69476,654.93204
2023-05-01 21:15:00,1625.7512,291.34482,295.2559,169.93014,656.11694
2023-05-01 21:20:00,1574.0028,523.88656,298.09042,170.2555,655.13416
2023-05-01 21:25:00,1574.2164,491.07542,297.92712,170.15536,654.55542
2023-05-01 21:30:00,1586.1091,413.22304,297.8915,169.08234,654.58556
2023-05-01 21:35:00,1589.8817,419.8463399999999,301.29204,169.2042,655.4913
2023-05-01 21:40:00,1621.4075,437.9919,298.9689,169.10742,653.38622
2023-05-01 21:45:00,1617.161,439.64562,297.35916,169.04398,655.3098
2023-05-01 21:50:00,1617.0195,467.62136,298.44002,169.3827,654.74936
2023-05-01 21:55:00,1615.3265,398.65796,297.98504,169.34604,654.69388
2023-05-01 22:00:00,1600.8691,240.440232,297.3198599999999,169.35768,654.3961
2023-05-01 22:05:00,1605.7314,627.3247,297.46104,169.58126,656.07608
2023-05-01 22:10:00,1595.3546,506.0493,298.1038,169.6647,654.63074
2023-05-01 22:15:00,1593.8625,414.11694,297.26286,169.95516,655.38534
2023-05-01 22:20:00,1639.978,413.63712,297.88292,169.96508,654.94168
2023-05-01 22:25:00,1674.2624,421.6639,297.90324,170.28386,655.70948
2023-05-01 22:30:00,1673.5535,403.36418,297.87536,170.21536,654.65798
2023-05-01 22:35:00,1657.1631,442.25962,297.08,170.1653,653.7438199999999
2023-05-01 22:40:00,1628.534,418.53452,297.51658,170.36724,654.00104
2023-05-01 22:45:00,1628.6219,400.86118,298.83622,170.1886,654.45086
2023-05-01 22:50:00,1628.6958,433.3272,295.9332000000001,170.35388,655.6363
2023-05-01 22:55:00,1606.6938,549.92288,300.86956,170.26544,655.4152799999999
2023-05-01 23:00:00,1632.3148,418.21488,299.83986,169.96334,655.44712
2023-05-01 23:05:00,1677.7927,415.43726,299.40972,170.19034,655.41066
2023-05-01 23:10:00,1694.2032,474.3657,298.44688,170.30214,655.50342
2023-05-01 23:15:00,1721.8726,480.86438,299.14708,169.61294,654.6988600000001
2023-05-01 23:20:00,1716.2518,397.03154,298.52658,167.94092,654.05072
2023-05-01 23:25:00,1307.34196,337.39758,298.61494,167.56876,656.33118
2023-05-01 23:30:00,1002.43785,491.36556,296.1238,166.86792,655.15146
2023-05-01 23:35:00,1314.23089,492.01242,298.16064,166.74938,654.10914
2023-05-01 23:40:00,1614.2028,415.42376,297.4048,167.24998,654.53766
2023-05-01 23:45:00,1693.4966,421.69956,299.87048,167.60216,654.25288
2023-05-01 23:50:00,1678.5746,472.09658,301.5303,168.27796,655.19784
